difficulty,question,choice_a,choice_b,choice_c,choice_d,correct_choice,explanation,concept_key,aspect_key,source_path
medium,Why is the DHCP Discover sent to the broadcast address 255.255.255.255 rather than a subnet broadcast like 192.168.1.255 even when the client knows it is on a 192.168.1.x network?,The client uses 192.168.1.255 if it already has an expired lease and 255.255.255.255 for first-time requests,The DHCP client has no IP address and no subnet mask at the time it sends the Discover — because it has not yet received any configuration from DHCP it cannot calculate the subnet broadcast address; 255.255.255.255 is the limited broadcast address that is processed by all devices on the local segment regardless of IP configuration; using 255.255.255.255 requires no prior IP knowledge,The client always sends the Discover to the subnet broadcast regardless of whether it has an IP,255.255.255.255 is used only when the DHCP server is on a different subnet,B,DHCP bootstrap problem: client needs an IP to communicate; but it needs to communicate to get an IP. Solution: 255.255.255.255 (limited broadcast; never forwarded by routers) works without IP knowledge. Source IP = 0.0.0.0 (client has no IP yet). All hosts on segment receive it; only DHCP servers respond. This is why 255.255.255.255 is also called the "all-hosts broadcast" for the local segment.,dora flow,discover; offer; request; acknowledge,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,A network administrator notices that 50 client workstations have self-assigned 169.254.x.x addresses after a planned DHCP server maintenance window. The maintenance is over but clients still show 169.254.x.x. What is the most likely cause and correct remediation?,The clients permanently lost their IP configuration and must be manually reconfigured,After APIPA fallback clients continue attempting DHCP renewal on the T2 broadcast cycle but the DHCP server is back; the issue is likely that the server's scope lease database was not restored properly or the server service did not restart — remediation is to verify the DHCP service is running; confirm the scope is activated; then run ipconfig /release and ipconfig /renew on affected clients (or wait for their next T2 broadcast cycle),The 169.254.x.x addresses are permanent and require a full OS reinstall to clear,APIPA addresses are only assigned during the maintenance window and clear automatically after exactly 1 hour,B,Diagnosis checklist: (1) verify DHCP service state — "net start DHCPServer" or services.msc. (2) Verify scope is active — Windows DHCP console shows scope status. (3) Verify address pool is not exhausted. (4) On a test client: ipconfig /release → ipconfig /renew → verify DHCP-assigned address. (5) If scope was deleted/corrupted during maintenance: recreate scope with same parameters and activate. Clients' next broadcast will succeed.,dhcp lease timer,duration controls churn and address reuse behavior,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,A user reports intermittent connectivity where their VoIP calls are choppy but file downloads work fine. A packet capture shows consistent 20ms average latency but packet arrival intervals vary between 5ms and 60ms. What metric explains the problem and what is the recommended solution?,The problem is high latency — the fix is to upgrade the WAN link to a lower-latency circuit,The problem is high jitter (55ms variation between 5ms and 60ms arrival intervals) rather than high latency — average latency of 20ms is acceptable for VoIP; but the 55ms jitter exceeds the capacity of a standard 20ms jitter buffer causing packets to arrive after their playback deadline; the solution is to configure QoS to prioritize RTP/voice traffic and increase the VoIP client's jitter buffer size,The problem is packet loss — jitter has no effect on VoIP if the latency is below 150ms,The problem is a duplex mismatch on the client's NIC causing variable packet delivery timing,B,VoIP QoS remediation: (1) Enable DSCP marking — voice packets tagged EF (Expedited Forwarding; DSCP 46). (2) Configure queuing on routers/switches to prioritize EF-marked traffic (LLQ or CBWFQ). (3) Increase jitter buffer: 60ms would cover the 55ms worst-case jitter. (4) Verify no bandwidth saturation — congestion causes queue buildup → increased jitter. 20ms average latency with 55ms jitter = acceptable latency; unacceptable jitter.,jitter,packet delay variation affecting real-time traffic quality,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,A DNS record change was made 2 hours ago to point a web server hostname to a new IP address but some users still reach the old server while others reach the new one. No changes were made to the TTL before the update. What is the exact technical reason and how should this situation be resolved for future planned changes?,DNS changes propagate instantly — the issue is a local hosts file override on affected machines,The DNS record was changed at the authoritative server but resolvers that already cached the A record continue serving the old IP until their cached TTL expires; different users hit different resolvers with different cache ages — some already expired (seeing new IP) and some still have time remaining (serving old IP); the old TTL value (set before the change) controls how long the split-brain state persists; for future changes: reduce TTL to 300 seconds at least 24 hours before the planned IP change; let caches expire; make the change; then restore the higher TTL,The split-brain state is caused by DNSSEC validation failures on some resolvers,DNS propagation delay is a routing problem — the old server's routes are still active on half the internet,B,Split-brain DNS during migration: if old TTL was 86400 (24h) and the record was changed 2h ago — resolvers that cached 23h ago still have 21h remaining on their cached entry. Those resolvers serve old IP. Resolvers that queried after the change get new IP. Full propagation = up to 24h. Pre-change TTL reduction protocol: set TTL = 300 → wait 25h (old TTL+1h buffer) → change IP → all new cache entries expire in 5 min.,dns server roles,recursive resolution; authoritative responses; and caching,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,A network technician connects a laptop to a Cisco router's console port using a rollover cable and a USB-to-serial adapter. The terminal emulator shows garbled characters. The baud rate is set to 9600. What are the two most likely causes and what is the systematic approach to diagnosing them?,The garbled output means the console cable is defective and must be replaced,The two most likely causes are (1) incorrect serial parameters — the terminal emulator is set to a different combination of data bits; parity; or stop bits than the router's console port (Cisco default: 9600 8N1); and (2) the USB-to-serial adapter driver is not correctly installed or is presenting the wrong COM port; the systematic approach is to verify: correct COM port in Device Manager; set terminal to 9600 8N1 (8 data bits; No parity; 1 stop bit; No flow control); test with a known-good adapter if garbling persists,Garbled output always means the console cable is wired as a straight-through instead of rollover,Garbled characters mean the router's IOS has crashed and the console output is a memory dump,B,Console troubleshooting checklist: (1) Device Manager → Ports (COM & LPT) → verify adapter appears and note COM number. (2) Terminal (PuTTY/SecureCRT): Speed=9600; Data bits=8; Parity=None; Stop bits=1; Flow control=None. (3) If still garbled: try 115200 baud (some devices default higher). (4) Try a different USB port (driver re-enumeration). (5) Confirm rollover cable — pin 1-8 of one end connects to pin 8-1 on other end. Garbled output = baud mismatch most often; no output at all = wrong COM port or cable.,rs-232 console fundamentals,start/stop/parity/data bits; baud rate; signal levels,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,A Wireshark capture on a switch port shows thousands of DHCP Discover packets flooding the network every few seconds. No new devices are connecting. What is the most likely network condition causing this and what is the underlying DHCP/protocol behavior explaining it?,The switch port has a duplex mismatch causing DHCP Discovers to be retransmitted,A DHCP pool exhaustion condition — the DHCP scope has run out of available addresses; every Discover is responded to with a DHCP NAK (or no response) causing clients to immediately retransmit; this creates a Discover flood; simultaneously clients on expired leases fall to APIPA then immediately restart the DORA process creating a self-sustaining flood; the flood amplifies the problem by consuming network bandwidth,DHCP Discover flooding is normal behavior and indicates healthy network activity,The flooding is caused by a misconfigured DNS server returning incorrect addresses,B,DHCP exhaustion diagnosis: (1) Open DHCP server console → check scope statistics — if Active Leases = Total Addresses the pool is exhausted. (2) Check for rogue devices consuming addresses. (3) Check for short lease times causing rapid churn. (4) Check for DHCP snooping misconfiguration blocking Offers. Remediation: expand scope range; reduce lease time if high-churn environment; enable DHCP snooping; investigate unexpected device proliferation.,dora flow,discover; offer; request; acknowledge,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,A network engineer must subnet 192.168.10.0/24 into subnets where each must support at least 30 hosts. Working through binary: what is the correct subnet mask; how many subnets result; and what are the first two subnet ranges?,A /27 mask (255.255.255.224) provides 30 usable hosts — but this requires 6 host bits (2^6 − 2 = 62 usable) so the mask is actually /26,Supporting 30 hosts requires at least 5 host bits (2^5 − 2 = 30 exactly; just sufficient) leaving 3 bits for subnets; mask = /27 (255.255.255.224); 8 subnets total (2^3); first two subnets: 192.168.10.0/27 (hosts .1-.30; broadcast .31) and 192.168.10.32/27 (hosts .33-.62; broadcast .63),A /28 mask supports 30 hosts because 28 + 4 = 32 total bits and 4 host bits = 16 addresses,Supporting 30 hosts requires a /24 mask because smaller masks cannot guarantee 30 hosts per subnet,B,Binary subnet analysis: need 30 hosts → host bits needed = ceil(log2(32)) = 5 bits (2^5 = 32; minus 2 = 30 usable — exactly meets requirement). Network bits in last octet = 8−5 = 3 bits → /27 mask. Subnet increment = 2^5 = 32. Subnets: .0 (broadcast .31); .32 (broadcast .63); .64 (broadcast .95); .96 (.127); .128 (.159); .160 (.191); .192 (.223); .224 (.255). 8 subnets × 30 usable hosts = 240 usable addresses from the /24.,binary addressing foundation,bit values define network/host boundaries in subnetting,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,An enterprise has a single DHCP server in the data center serving 20 VLANs on different subnets. Clients on VLANs 1 and 3 get addresses but clients on VLAN 2 cannot get any DHCP address despite the scope being active. What is the most likely missing configuration and why?,The DHCP server has a firewall rule blocking requests from VLAN 2 specifically,The Layer 3 switch or router interface for VLAN 2 is missing an IP helper address (DHCP relay agent configuration) — without it; DHCP Discover broadcasts from VLAN 2 clients are blocked at the router because routers do not forward broadcast traffic by default; the helper address unicasts the DHCP request to the centralized server on behalf of the VLAN 2 clients; VLANs 1 and 3 work because their interfaces already have helper addresses configured,VLAN 2's scope has the wrong default gateway option; causing the server to reject VLAN 2 Discovers,The DHCP server cannot serve more than 2 active scopes without a license upgrade,B,IP helper troubleshooting: verify Layer 3 VLAN interface configuration — interface Vlan2 → ip helper-address [DHCP server IP]. Check: show running-config interface vlan 2 → look for "ip helper-address." If missing: add the helper and test. Verification: client on VLAN 2 runs ipconfig /release; ipconfig /renew → should now receive address from the VLAN 2 scope. The server selects the correct scope based on the relay agent IP included in the forwarded packet.,dhcp scope,per-subnet allocation boundaries and options,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,A host is configured with IP 10.1.1.200 and subnet mask 255.255.255.128. Using binary analysis: which subnet does this address belong to; what is the broadcast address; and can this host communicate directly with 10.1.1.130 without a router?,10.1.1.200 belongs to the 10.1.1.0/25 subnet and can communicate with 10.1.1.130 directly,The mask 255.255.255.128 = /25 — last octet in binary: 10000000. Last octet of 10.1.1.200 = 11001000. The most significant bit (bit 7) = 1 → this host is in the 10.1.1.128/25 subnet (range .128 to .255; broadcast .255). 10.1.1.130 last octet = 10000010 — bit 7 = 1 → also in 10.1.1.128/25. Both hosts are in the same subnet so they can communicate directly via ARP without routing,The mask 255.255.255.128 creates /26 subnets and 10.1.1.200 is in the 10.1.1.192/26 subnet,10.1.1.200 is in the 10.1.1.0/24 network so it can reach any 10.1.1.x address directly,B,Binary analysis: mask last octet = 1000 0000 = /25. 200 in binary = 1100 1000. AND with 1000 0000 = 1000 0000 = 128. Subnet = 10.1.1.128/25. Broadcast = 10.1.1.255 (all host bits = 1). 130 in binary = 1000 0010 → AND 1000 0000 = 1000 0000 = 128. Both in 10.1.1.128/25 → same subnet → direct ARP communication; no router needed.,binary addressing foundation,bit values define network/host boundaries in subnetting,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,A security analyst uses Wireshark to capture traffic on an internal network switch and notices HTTP POST packets containing what appear to be username/password fields in plaintext. The web application uses HTTP on port 80. What does this reveal about the application's security posture; what attack is this vulnerable to; and what is the correct remediation?,This is normal and expected — all web applications transmit form data in plaintext at layer 4,HTTP transmits all data including form POST bodies in the clear TCP payload — any attacker with access to the network path (same switch; upstream router; or ISP) can capture and read credentials using Wireshark's Follow TCP Stream; this is a credential interception (on-path/MITM) vulnerability; the remediation is to enforce HTTPS (TLS) for all pages that accept or transmit credentials — TLS encrypts the application payload before TCP encapsulation rendering the captured bytes unreadable without session keys,The vulnerability only exists on hub-connected networks; switches prevent this type of capture,The fix is to change the HTTP port from 80 to 8080 which prevents capture by standard tools,B,Attack scenario: attacker on same VLAN captures traffic; follows TCP stream for port 80 to login endpoint; reads POST body "username=admin&password=secret123" in plaintext. Remediation: (1) Deploy TLS certificate on web server. (2) Configure HTTP→HTTPS redirect. (3) Set HSTS header (Strict-Transport-Security). (4) Verify HTTPS in Wireshark: TLSv1.3 Application Data — encrypted payload; credentials invisible. Network switches do not prevent this — SPAN ports; ARP poisoning; or rogue switch ports all enable capture.,wireshark workflow,installation; capture; and protocol visibility for packet analysis,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,A legacy Windows application requires WINS name resolution for NetBIOS hostnames and cannot be updated to use DNS. The enterprise has already decommissioned WINS servers. What are two technically valid options to provide NetBIOS name resolution without reinstalling WINS servers and what are the trade-offs of each?,Legacy applications requiring WINS cannot function without a physical WINS server — no alternatives exist,Option 1: configure LMHOSTS files on each client — a static text file mapping NetBIOS names to IPs; advantage: no server required; disadvantage: must be manually updated on every client when addresses change; does not scale. Option 2: configure DNS with legacy-compatible records — Windows DNS can handle NetBIOS-style flat name queries if search domains are configured to append the domain suffix; advantage: centrally managed; disadvantage: requires DNS changes and may not support all NetBIOS API calls that WINS handles natively,The only solution is to re-enable WINS temporarily then migrate the application,NetBIOS name resolution can be fully replaced by modifying the application's hosts file on the server side only,A,WINS alternatives: LMHOSTS (C:\Windows\System32\drivers\etc\lmhosts) — precursor to WINS; maps "FILESERVER  10.0.0.5  #PRE" entries. Loaded into cache at boot or on demand. Doesn't scale past ~20 hosts. DNS + search suffix: "FILESERVER" resolves as "FILESERVER.corp.example.com" via DNS — works for NET USE and UNC paths but may fail for NetBIOS APIs using broadcast. Third option: enable NetBIOS over TCP/IP and use broadcasts — only works within one subnet; no routing.,wins context,legacy microsoft name service preceding modern dns usage,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,A network shows high utilization on a single WAN link carrying both voice and data traffic. VoIP calls drop frequently during business hours. The link is 10 Mbps full-duplex. Wireshark shows RTP voice packets queued behind large TCP file transfer bursts of 1400-byte frames. What QoS mechanism addresses this and what is the specific problem it solves?,Upgrade the WAN link to 100 Mbps — QoS cannot solve bandwidth saturation,Low-Latency Queuing (LLQ) or priority queuing places RTP packets in a strict-priority queue that is serviced before data queues — the specific problem is serialization delay and queuing delay: at 10 Mbps a single 1400-byte Ethernet frame takes 1.12ms to serialize; when dozens of large frames are queued before voice packets each 40-byte RTP packet waits behind the entire burst adding tens of milliseconds of queuing delay that compounds jitter; LLQ drains the voice queue between every large frame burst,Jitter buffers on the VoIP phones are sufficient to absorb any amount of queuing delay,The solution is to change the TCP window size so large file transfers back off more quickly,B,Serialization delay math: 1400 bytes × 8 bits / 10 Mbps = 1.12ms per frame. 20 queued frames = 22.4ms of added delay for each voice packet behind them. At 64 kbps VoIP (G.711) packets are 20ms apart — 22ms of added jitter = voice packet arrives late. LLQ solution: voice gets strict priority; scheduler drains voice queue first; large data transfers use remaining bandwidth between voice bursts.,jitter,packet delay variation affecting real-time traffic quality,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,An administrator creates a DHCP scope of 192.168.5.1 to 192.168.5.254 on a Windows Server. The server's interface on the 192.168.5.0/24 network is 192.168.5.1 (static). Clients are receiving addresses but cannot reach the default gateway. The gateway is a router at 192.168.5.254. What is wrong and what must be fixed?,The scope range must exclude the server's own IP address which is conflicting with client assignments,The scope must have Option 3 (Router/Default Gateway) set to 192.168.5.254 — without this option clients receive an IP and mask but no gateway address; their routing table has no default route so they cannot reach any destination outside the local subnet; additionally the server's own IP (192.168.5.1) and the router's IP (192.168.5.254) should be excluded from the assignable range to prevent assignment conflicts,The clients need DNS server addresses before they can reach the default gateway,The default gateway cannot be on the same subnet as DHCP clients — it must be on a separate management VLAN,B,DHCP scope checklist: (1) Verify Option 3 is configured: scope → scope options → 003 Router → 192.168.5.254. (2) Add exclusions: 192.168.5.1 (server itself) and 192.168.5.254 (router) so DHCP doesn't assign these to clients. (3) After fix: client runs ipconfig /renew → receives gateway. (4) Verify: ipconfig /all shows "Default Gateway: 192.168.5.254" and route print shows 0.0.0.0 via 192.168.5.254.,dhcp scope,per-subnet allocation boundaries and options,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,A Wireshark capture at a corporate exit router shows that an internal client is making unencrypted DNS queries for external hostnames to 8.8.8.8 (Google DNS) instead of the internal DNS server at 10.0.0.5. The internal DNS server is supposed to forward external queries to 8.8.8.8. What is the problem; what security risk does this create; and how is it remediated?,Clients querying 8.8.8.8 directly is normal and preferred because Google DNS is faster,The client is bypassing the internal DNS server — its DNS configuration points directly to 8.8.8.8 rather than 10.0.0.5; this creates a security risk: (1) internal DNS filtering/blocking policies are bypassed — clients can reach domains the enterprise has blocked; (2) DNS query logs on the internal server are incomplete — security events go undetected; remediation: force DNS to internal server via DHCP Option 6; add a firewall rule blocking outbound UDP/TCP port 53 to any destination except the internal DNS server,DNS queries to external servers are encrypted so there is no security risk,The internal DNS server should be deleted and all clients configured to use 8.8.8.8 directly for better performance,B,DNS enforcement architecture: DHCP Option 6 → pushes 10.0.0.5 as DNS server to all clients. Firewall rule: DENY outbound UDP/TCP 53 from internal hosts except 10.0.0.5 → 8.8.8.8 (forcing all DNS through the internal forwarder). Internal server logs all queries for security monitoring. DNS filtering blocks malware C2 domains. Clients with manually set 8.8.8.8 are caught by the firewall rule.,dns forwarder,upstream resolver for unresolved/non-local queries,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,Two network devices are connected with one end forced to 100 Mbps full-duplex and the other end set to autonegotiate. The autonegotiating end detects 100 Mbps but defaults to half-duplex per IEEE 802.3 parallel detection. Throughput between the two devices is measured at 12 Mbps on a 100 Mbps link. Explain the exact mechanism causing this and how the CRC error counters would appear on each side.,Both devices see identical CRC error rates because both sides experience the same collisions,The full-duplex end transmits while the half-duplex end is also transmitting — the full-duplex device does not detect this as a collision (it has no CSMA/CD because it is in full-duplex mode); the half-duplex end detects a collision and executes CSMA/CD backoff; late collisions occur at the half-duplex side because its transmissions collide with the full-duplex end's transmissions mid-frame; the half-duplex side shows high CRC and late collision errors while the full-duplex side shows runts and FCS errors from frames corrupted by the collision; throughput collapses to 10-20% of nominal capacity,Only the full-duplex side shows errors because half-duplex devices are collision-tolerant,The half-duplex end automatically switches to full-duplex after 30 seconds to resolve the mismatch,B,Duplex mismatch error profile: half-duplex side: late collisions (frame collision detected after 64 bytes transmitted — only possible in duplex mismatch); input errors; CRC errors; collisions counter incrementing. Full-duplex side: runts (frames truncated by collision); input CRC errors; no collision counter (FD has none). Throughput: 100 Mbps drops to 10-20% due to constant backoff. Diagnosis: check interface counters — "late collisions" is the signature symptom.,duplex model,simplex; half-duplex; full-duplex communication behavior,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,A 192.168.20.0/24 network must be divided into exactly 6 subnets with the maximum number of hosts possible per subnet. Using binary analysis: what mask should be used; how many usable hosts per subnet does it provide; and what are the first three subnet addresses?,A /26 mask creates 4 subnets — not enough; a /27 creates 8 subnets; the first three are .0; .32; .64,To create at least 6 subnets requires 3 subnet bits (2^3 = 8 subnets; 2^2 = 4 is insufficient); 3 subnet bits in the last octet leaves 5 host bits; the mask is /27 (255.255.255.224); usable hosts per subnet = 2^5 − 2 = 30; first three subnet addresses: 192.168.20.0/27; 192.168.20.32/27; 192.168.20.64/27,A /25 mask creates 6 subnets because 25+6 = 31 bits total,3 subnet bits creates exactly 6 subnets because each bit doubles the count — 3 bits = 6,B,Binary subnet design: need ≥6 subnets → bits needed = 3 (2^3 = 8 ≥ 6; 2^2 = 4 < 6). Subnet bits in last octet: 3 → mask last octet = 11100000 = 224 → 255.255.255.224 = /27. Host bits = 5 → 32 addresses per subnet; 30 usable. Increment = 32. Subnets: .0 (range .1-.30; bcast .31); .32 (range .33-.62; bcast .63); .64 (range .65-.94; bcast .95); .96; .128; .160; .192; .224.,binary addressing foundation,bit values define network/host boundaries in subnetting,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,An enterprise DNS server is configured as the authoritative server for corp.example.com. The zone's SOA record has a serial number of 2024010101 and a refresh interval of 3600 seconds. A secondary DNS server has serial 2024010101. An administrator updates multiple A records but forgets to increment the SOA serial number. What happens and why?,The secondary server detects record changes directly and replicates them within 5 minutes regardless of serial number,The secondary server queries the primary at the next refresh interval (3600 seconds = 1 hour); compares the SOA serial number; sees no change (2024010101 = 2024010101) and concludes the zone has not been updated; it does not perform a zone transfer; the new A records remain on the primary only and the secondary continues serving stale data; clients directed to the secondary get old IP addresses for updated hostnames; fix: increment SOA serial (e.g. to 2024010102) and trigger an immediate NOTIFY to the secondary,The secondary always performs a full zone transfer at each refresh interval regardless of serial number,Secondary DNS servers poll the changed records individually rather than comparing serial numbers,B,SOA serial mechanics: secondary compares its serial to primary's SOA serial. If primary serial > secondary serial → full zone transfer (AXFR) or incremental (IXFR). If equal → no transfer needed. Serial must ALWAYS be incremented on zone changes — convention is YYYYMMDDNN (date + sequence). Forgetting the increment is a classic DNS admin mistake causing split-brain. NOTIFY (RFC 1996) allows the primary to proactively alert secondaries of changes without waiting for refresh.,dns server roles,recursive resolution; authoritative responses; and caching,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,A DHCP server has a scope of 10.10.10.50 to 10.10.10.200 but a network printer at 10.10.10.150 (statically configured) intermittently loses its IP configuration. Investigation shows the printer receives a DHCP Offer for 10.10.10.150. Explain the complete chain of events causing this and the two correct solutions.,The printer's static IP was assigned by DHCP and cannot conflict with the scope range,The DHCP server is assigning 10.10.10.150 to a different client because the address falls within the scope range — when the DHCP server performs a ping check before offering an IP it should detect the statically configured printer; but if ping checks are disabled or the printer fails to respond to ICMP (firewall blocks ping); the server treats the address as free and offers it to another client; when the second client configures 10.10.10.150 both devices share the same IP causing periodic ARP conflicts; correct solutions: (1) add 10.10.10.150 as a scope exclusion; or (2) create a DHCP reservation for the printer's MAC address so the server always assigns .150 to the printer specifically,The printer's static IP is in a different subnet than the DHCP scope so no conflict can occur,DHCP servers never assign IP addresses that are already in use — this situation is technically impossible,B,IP conflict scenario: scope .50-.200 includes .150. Ping check disabled → server offers .150 to client. Client A configures .150. Printer already has .150. ARP table conflict → whichever device ARPs last wins; the loser loses connectivity intermittently. Exclusion fix: scope exclusion → DHCP never offers .150. Reservation fix: MAC 00:11:22:33:44:55 always gets .150 from DHCP (remove static from printer; use reservation instead). Best practice: exclude the entire static IP range from DHCP pool.,dhcp reservation,fixed ip lease tied to device mac,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,During a Wireshark capture of a Telnet session to a router a network student uses Follow TCP Stream and sees all router commands and outputs including the enable password typed during login. The router uses password encryption with service password-encryption. Explain why the password is still visible in Wireshark despite the router's password encryption.,Service password-encryption uses AES-256 which cannot be decrypted by Wireshark,Service password-encryption on Cisco IOS encrypts the password in the router's configuration file (running-config/startup-config) using a weak reversible Vigenere cipher (type 7) — it prevents shoulder surfing of the config but has no effect on the Telnet session itself; Telnet transmits all data including authentication exchanges in plaintext over TCP; Wireshark captures the TCP payload directly and the password appears as cleartext characters in the stream because Telnet never encrypts its network traffic regardless of how the password is stored on the device,Wireshark can only see the enable password because it uses type 5 encryption; login passwords are invisible,Service password-encryption encrypts both the stored password and the session traffic making them equally secure,B,Layered confusion: router stores "enable password cisco" as "enable password 7 0822455D0A16" in config (type 7 = weak cipher; easily crackable). But the TELNET PROTOCOL transmits the password as ASCII over the TCP socket — storage encryption is irrelevant to transmission. Wireshark Follow TCP Stream shows every keystroke. This is why Cisco recommends enable secret (MD5/SHA-256 hash) for storage AND SSH (TLS-encrypted transport) to replace Telnet — both layers must be secured independently.,wireshark workflow,installation; capture; and protocol visibility for packet analysis,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,A DNS recursive resolver is queried for the FQDN www.example.com. The resolver has no cached entry. Walk through the exact sequence of queries the resolver makes; what information each server returns; and what the resolver does with the final answer before sending it to the client.,The resolver sends one query directly to the authoritative server for example.com,Step 1: resolver queries a root name server "Who is authoritative for .com?" — root returns NS records pointing to the .com TLD servers (e.g. a.gtld-servers.net). Step 2: resolver queries the .com TLD server "Who is authoritative for example.com?" — TLD returns NS records for example.com's authoritative servers (e.g. ns1.example.com). Step 3: resolver queries ns1.example.com "What is the A record for www.example.com?" — authoritative server returns the IP address (e.g. 93.184.216.34) with a TTL. Step 4: resolver caches the A record for the TTL duration and returns the IP to the original client; the client connects to 93.184.216.34,The resolver queries the TLD server first because .com is in the FQDN,The resolver contacts the client's ISP which stores all DNS records globally,B,Full DNS resolution walk: priming query (if needed) → root hints give root server IPs. Resolver → root: "www.example.com?" → root: "I don't know; ask .com TLD at [IPs]." Resolver → .com TLD: "www.example.com?" → TLD: "I don't know; ask ns1.example.com at [IP]." Resolver → ns1.example.com: "www.example.com?" → authoritative: "93.184.216.34; TTL 3600." Resolver caches; returns to client. Client connects to 93.184.216.34.,dns hierarchy,root; tld; domain; host/subdomain levels,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,A T1 circuit uses TDM with 24 channels and operates at 1.544 Mbps total. Each channel carries digitized voice at 64 Kbps. A network engineer notices that 18 of the 24 channels are carrying voice but the remaining 6 channels are unused. What is the total wasted bandwidth in Mbps and what does this reveal about TDM's limitation compared to statistical multiplexing?,No bandwidth is wasted in TDM because unused channels are automatically reassigned,Each unused TDM channel permanently occupies its allocated 64 Kbps time slot — 6 unused channels × 64 Kbps = 384 Kbps of wasted bandwidth even though no traffic is being carried; in statistical multiplexing the same idle capacity would be available to active streams; TDM's fixed slot assignment is efficient for constant-bit-rate traffic like voice but wasteful for bursty data where utilization is uneven — this is why packet-switched networks replaced circuit-switched TDM for data traffic,TDM cannot carry voice traffic — 64 Kbps channels are only used for data,Unused TDM channels consume zero bandwidth because they contain only timing signals,B,T1 TDM math: 24 channels × 64 Kbps + 8 Kbps framing = 1.544 Mbps total. 6 idle channels × 64 Kbps = 384 Kbps wasted = 24.8% waste. Statistical mux alternative: those 6 idle channels' bandwidth is available to the 18 active channels — each active channel could burst to 85.8 Kbps (1.536 Mbps / 18) instead of being capped at 64 Kbps. This is the efficiency argument for VoIP over packet networks.,fdm vs tdm,split by frequency bands vs split by time slots,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,A client machine receives a DHCP lease and immediately after receiving the ACK sends a gratuitous ARP. The gratuitous ARP receives a reply from another device on the segment. What does this indicate; what should the client do; and what RFC behavior specifies this?,The gratuitous ARP reply means the DHCP server made an error; the client should reject the lease and manually configure an IP,A gratuitous ARP reply means another device already has the IP address the DHCP server just assigned — an IP address conflict exists; the client should send a DHCPDECLINE message to the DHCP server informing it the address is in conflict; the server marks the address as bad and should not re-offer it; the client then restarts the DORA process to obtain a different address; RFC 2131 specifies this DHCPDECLINE behavior for conflict detection,A gratuitous ARP reply is expected and means the network switch confirmed the address,The client should keep the address since DHCP's offer takes legal precedence over any existing static configuration,B,DHCPDECLINE flow: client receives ACK → sends gratuitous ARP (source IP = offered IP; target IP = offered IP) → if a reply arrives: conflict detected → client sends DHCPDECLINE to server (with the conflicting IP identified) → server marks IP as BAD ADDRESS (excluded from future offers) → client waits and restarts DORA. RFC 2131: "the client SHOULD probe the newly received address." Windows uses an ARP probe; Linux uses arping. The server should also log the conflict for admin review.,dora flow,discover; offer; request; acknowledge,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
