difficulty,question,choice_a,choice_b,choice_c,choice_d,correct_choice,explanation,concept_key,aspect_key,source_path
medium,What is the difference between how tracert and ping use ICMP and what additional information tracert provides that ping does not?,Tracert uses TCP; ping uses ICMP — tracert provides bandwidth measurements at each hop,Both use ICMP but differently: ping sends Echo Request/Reply to the destination and reports reachability and RTT; tracert sends probes with incrementing TTL values and collects ICMP Time Exceeded messages from each intermediate router to build a hop-by-hop map of the path — tracert reveals the full routing path while ping only tests the destination endpoint,Tracert provides MAC addresses of each hop; ping only reports IP addresses,Ping and tracert produce identical outputs — tracert is just a slower version of ping,B,Ping: one destination; Echo Request → Echo Reply. Tracert: TTL=1 → router 1 sends Time Exceeded; TTL=2 → router 2 sends Time Exceeded; ... until destination returns Echo Reply or Port Unreachable. Tracert reveals each intermediate router's IP and RTT — ping shows only the final destination's RTT.,icmp tooling,ping; tracert; traceroute for reachability/path diagnostics,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,How does encapsulation at the Network (Internet) layer add value compared to just relying on the Data Link layer MAC addressing?,MAC addressing works only within a single broadcast domain; Layer 3 IP encapsulation adds globally routable addressing that remains consistent across the entire path from source to destination regardless of how many hops or different Layer 2 technologies the path crosses,IP encapsulation replaces MAC addressing entirely making MAC addresses unnecessary in modern networks,Layer 3 encapsulation duplicates the Layer 2 MAC information in a more secure format,Network layer encapsulation is only used for WAN links and is not present in LAN communications,A,MAC addresses are local — they change at every router and are useless beyond the current subnet. IP encapsulation adds a globally meaningful address pair (source IP; destination IP) that routers use to forward the packet across any number of hops and Layer 2 technologies. Without Layer 3 addressing there is no way to deliver data beyond the local broadcast domain.,encapsulation,higher-layer data wrapped by lower-layer headers/trailer for transmission,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,What is the practical result of setting an IP host's default gateway to the wrong IP address and how does ICMP help diagnose this?,A wrong default gateway only affects IPv6 traffic; IPv4 uses ARP for routing,The host will successfully communicate with devices on its own subnet (direct ARP delivery) but all attempts to reach remote networks will fail because packets are sent to the wrong router; ping to a local device will succeed while ping to any external IP will fail — this pattern isolates the default gateway as the problem,A wrong default gateway prevents all communication including local subnet devices,The wrong gateway causes ARP to fail on the local subnet preventing all frame delivery,B,Default gateway failure pattern: local devices reachable (same subnet; direct ARP delivery); remote devices unreachable (gateway forwards nowhere useful). Ping test: ping 192.168.1.100 (local) = success; ping 8.8.8.8 (remote) = failure. This specific pattern — local works; remote fails — strongly indicates a default gateway problem.,icmp tooling,ping; tracert; traceroute for reachability/path diagnostics,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,What does the TCP/IP Network Access layer need to know about the Layer 1 physical medium when building Ethernet frames?,The physical medium specification is irrelevant to frame construction,The Network Access layer frames must be built to specifications that match the physical medium — maximum frame size (MTU) is determined by the physical standard (1500 bytes for standard Ethernet copper); encoding is defined by the physical layer variant (1000BASE-T vs 1000BASE-SX); the two layers are tightly coupled even though the TCP/IP model combines them,Frame format is identical regardless of whether the underlying physical medium is copper; fiber; or wireless,The Network Access layer sends identical frames for all physical media and leaves hardware translation to the ISP,B,MTU tie to physical: standard Ethernet copper and fiber share the 1500-byte MTU. Jumbo frames (9000 bytes) require both physical and data-link layer support from every device in the path. The physical medium also determines encoding (NRZ; 8B/10B; PAM4) and cable specifications. TCP/IP's Network Access layer combines them because they cannot realistically be configured independently.,network access mapping,tcp/ip network access maps to osi data link + physical,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,Why does CSMA/CA's design specifically require both a mandatory interframe space and a random backoff rather than using only one of these delay mechanisms?,Using only one delay type would cause all devices to synchronize their random timers,The mandatory DIFS (Distributed Interframe Space) ensures the channel is clear for a minimum time before any device may transmit — but without randomization all devices waiting for DIFS would start the same random process simultaneously and collide; the random backoff then staggers their actual transmission starts making simultaneous collision statistically unlikely,The two delays serve the same purpose and either one alone would provide identical protection,The DIFS applies only to infrastructure mode (access point) Wi-Fi; the random backoff only applies to ad-hoc mode,B,CSMA/CA dual delay: DIFS is mandatory — ensures the channel has been idle long enough to be confident it's truly free. Then each device picks a random number of slots from a contention window and counts down — whichever device reaches zero first transmits; others see the channel become busy and freeze their countdown. This combination prevents synchronized retransmission after a congested period.,csma/ca,collision-avoidance access model used in wireless contexts,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,What is the specific technical reason that the CRC polynomial used in Ethernet FCS (CRC-32) was specifically chosen and standardized rather than using any other 32-bit checksum method?,CRC-32 was chosen because it is computed faster than alternative algorithms on 1980s hardware,CRC-32's specific generator polynomial was chosen for its mathematical property of detecting all single-bit errors; all double-bit errors; all odd numbers of bit errors; and all burst errors up to 32 bits — the polynomial's algebraic structure provides provable error detection guarantees that cannot be achieved by arbitrary checksum designs,CRC-32 was chosen because it matches the 32-bit address width of the 80386 processor making computation efficient,The CRC-32 polynomial was assigned by IEEE through a lottery process and has no special mathematical properties,B,CRC-32 (0xEDB88320 standard polynomial): its selection was driven by provable error detection coverage. The Hamming distance properties of the chosen polynomial guarantee full detection of specific error patterns — this isn't achievable by a random 32-bit hash. The standard polynomial has been independently verified by cryptographers and has been used since Ethernet V1.,crc/fcs role,frame-level corruption detection,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,How does the TCP/IP model's practical development history explain why it has four layers instead of matching OSI's seven?,TCP/IP was developed at the same time as OSI and intentionally chose a simpler model,TCP/IP was developed empirically through implementation of ARPANET protocols before the OSI model existed — the four layers reflect the functional groupings that emerged from actual protocol development (application programs; transport protocols; IP routing; and network hardware); the OSI model was developed later as a theoretical framework trying to standardize what already existed,TCP/IP's four layers reflect the four founding institutions of ARPANET,The TCP/IP model was limited to four layers by the processing power of 1970s computers,B,TCP/IP history: developed by DARPA in the 1970s from working code. The model emerged from the practical structure of the protocols — not from theoretical design. ARPANET used these protocols before OSI was standardized. When ISO published OSI in 1984 TCP/IP was already deployed on thousands of machines. OSI was the theoretical ideal; TCP/IP was the practical reality.,tcp/ip to osi mapping,tcp/ip application maps to osi application/presentation/session,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,Why does a broadcast storm specifically destroy network functionality rather than just degrading it and what property of Ethernet frames makes this possible?,Broadcast storms degrade network performance by 50% until the loop is resolved,Ethernet frames have no TTL — a broadcast frame forwarded into a loop is duplicated at every pass with no mechanism to discard it; the frame count grows exponentially consuming all bandwidth within seconds; switch CPU tables overflow with rapidly oscillating MAC entries; all unicast communication fails because bandwidth and CPU are 100% consumed by broadcast traffic,Broadcast storms only affect switches not endpoints because switches are the only devices that forward frames,A broadcast storm degrades to 90% utilization before Spanning Tree Protocol automatically corrects it,B,Ethernet TTL: IP packets have TTL and are discarded at 0. Ethernet frames have no equivalent. A broadcast frame in a loop: Switch A sends to Switch B and C; B sends back to A and C; C sends back to A and B. Frame count doubles each round. Within milliseconds: millions of frames per second. CPU maxes out; MAC table flaps; all normal traffic stops. STP prevents this by blocking redundant paths.,broadcast,one sender to all local hosts using destination mac ff:ff:ff:ff:ff:ff,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,What is the specific risk when a switch's MAC address table fills completely and what attack exploits this condition?,A full MAC table causes the switch to restart and clear all entries safely,When the MAC address table is full the switch cannot learn new MAC addresses — it treats all frames with unknown destinations as unknown unicast and floods them to all ports; an attacker can intentionally flood the table with fake MAC addresses (MAC flooding attack) forcing the switch into hub-like behavior where all traffic is visible to all ports enabling packet sniffing,A full MAC table causes the switch to prioritize management traffic and drop all user data frames,MAC table overflow is prevented by Ethernet standards so it cannot be exploited,B,MAC flooding attack: an attacker sends thousands of frames with randomized source MACs filling the 4K–32K entry MAC table. Once full the switch floods all unknown unicast to all ports — the attacker's port receives all traffic on the segment including traffic not addressed to them. Port security with maximum MAC limits mitigates this.,unicast,one sender to one receiver,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,Why does the TCP/IP Application layer failing to make clean OSI Session and Presentation layer distinctions create practical security complexity?,The lack of layer separation makes TCP/IP protocols faster which is a security benefit,When OSI Presentation layer functions (encryption) are implemented within Application layer protocols (TLS inside HTTPS) rather than as separate layers different applications implement encryption independently — a developer writing a new application must correctly implement TLS rather than relying on an OS-provided Presentation layer service; bugs in one application's encryption implementation don't benefit from centralized hardening,The merged layers mean TCP/IP is incompatible with OSI security protocols requiring separate gateways,The lack of Presentation layer means TCP/IP applications cannot implement encryption,B,OSI Presentation would provide standardized; OS-level encryption for all applications. TCP/IP Application layer: each application handles its own TLS. Result: diverse TLS implementations with different codebases and potential bugs. OpenSSL; BoringSSL; wolfSSL — each has had CVEs. If encryption were a proper OS layer service like TCP/IP transport; centralized patches would fix all applications simultaneously.,tcp/ip to osi mapping,tcp/ip application maps to osi application/presentation/session,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,How does CSMA/CD's binary exponential backoff algorithm ensure that retransmission attempts become less likely to collide after each successive collision?,Binary exponential backoff assigns fixed wait times based on device port number,After each collision the maximum wait window doubles — after 1st collision each device waits 0 or 1 slots; after 2nd collision 0-3 slots; after nth collision 0 to (2^n - 1) slots; this spread reduces the probability of two devices selecting the same wait time — after 10 collisions the window is 0-1023 slots making simultaneous retransmission unlikely,Binary exponential backoff pauses all retransmissions for an exponentially growing time per device rather than per collision,The exponential backoff applies only to the first collision; subsequent collisions use random flat backoff,B,Binary exponential backoff (BEB): collision count n → wait window 0 to (2^n - 1) random slots. After collision 1: window = 2 (0 or 1). After collision 2: window = 4 (0-3). After collision 10: window = 1024 (0-1023). The growing window makes it exponentially more likely that two devices pick different slots. After 16 collisions the frame is discarded (timeout).,csma/cd,collision handling model for shared half-duplex ethernet media,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,Why is the 1500-byte Ethernet MTU a significant constraint for applications transmitting large amounts of data and how does path MTU discovery address this?,1500 bytes was chosen arbitrarily; modern standards allow any MTU up to 64KB,1500 bytes was the maximum practical payload given 10 Mbps bus collision timing constraints — for large transfers the OS segments the data into 1500-byte chunks; each becomes a separate Ethernet frame adding per-frame overhead; path MTU discovery (PMTUD) tests the actual minimum MTU across the full path so applications can use the largest frame size that fits without fragmentation,The 1500-byte MTU can be exceeded on Wi-Fi networks which support up to 2304-byte frames,1500 bytes is the minimum MTU — applications can use larger frames on any link,B,"MTU impact: a 1MB file = approximately 667 Ethernet frames. Each frame has 38 bytes of overhead. Fragmentation at intermediate routers adds processing delay. PMTUD (RFC 1191): source sends probe packets with Don't Fragment bit set; any router that needs to fragment sends ICMP ""fragmentation needed"" indicating its MTU; source reduces packet size to fit. Modern stacks use PMTUD to avoid fragmentation entirely.",ethernet frame structure,destination mac; source mac; type/length; payload; fcs,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,What is the fundamental design reason that ARP does not work across router boundaries and what would need to change architecturally for ARP requests to be globally routable?,ARP would work across routers if switches were configured to forward ARP as unicast,ARP uses Layer 2 broadcast (FF:FF:FF:FF:FF:FF destination MAC) which routers are explicitly designed to not forward — routers are the Layer 2/3 boundary; they terminate Layer 2 and make Layer 3 forwarding decisions; for ARP to work across routers it would need to use a routable Layer 3 mechanism (like DNS or a directory service) rather than a Layer 2 broadcast,ARP crosses routers when OSPF is configured because OSPF carries ARP entries in its LSAs,"ARP broadcasts work across routers when the ""ip directed-broadcast"" command is configured",B,Architectural constraint: broadcast = local segment. Routers create broadcast domain boundaries as a design feature — preventing all broadcasts from filling the internet. A global ARP would require a scalable Layer 3 directory service. This is essentially what DNS does for name-to-IP resolution. MAC address resolution is strictly local by design.,arp process,sends ip query and receives mac response on local segment,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,How does the Ethernet preamble solve the clock synchronization problem between sender and receiver without requiring a separate synchronization channel?,The preamble carries a timestamp that the receiver uses to set its internal clock,The 7-byte preamble of alternating 1/0 bits forces the receiver's clock recovery circuit to phase-lock onto the signal's bit transitions before the actual frame data begins — without this synchronization the receiver might sample bits at the wrong phase causing bit errors throughout the frame,The preamble carries the sender's clock speed which the receiver reads and matches,Clock synchronization uses a dedicated wire in Ethernet cables for a synchronization signal,B,Ethernet self-clocking: the physical layer recovers clock from the data signal itself. The 56-bit preamble (7 bytes of 10101010) gives the receiver's PLL (Phase-Locked Loop) time to lock onto the bit rate and phase. Without this warmup the first few bits of the frame would be sampled incorrectly. The Start Frame Delimiter (10101011) then signals that real data follows.,ethernet frame structure,destination mac; source mac; type/length; payload; fcs,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,What makes the TCP/IP stack's layered design inherently more adaptable to new physical technologies than a monolithic protocol design would be?,Layered designs are less adaptable because adding a new layer requires rewriting the entire stack,Because IP (Internet layer) defines only a logical packet format with no physical medium dependency new physical technologies (gigabit Ethernet; 5G cellular; Wi-Fi 7) only need to implement the Network Access layer interface to the IP layer — IP; TCP; and all Application layer protocols run unchanged over any new medium; a monolithic design would require modifying upper-layer protocols for every new physical technology,The TCP/IP Internet layer must be redesigned whenever a new physical standard is introduced,New physical technologies require new Application layer protocols to handle the increased speed,B,Protocol independence: IP runs identically over 10 Mbps Ethernet; 400 Gbps fiber; Wi-Fi 7 at 46 Gbps; 5G; and satellite. Each new physical technology just needs a Network Access layer driver that accepts IP packets and encapsulates them for the specific medium. HTTP doesn't know or care whether the link is copper or light.,network access mapping,tcp/ip network access maps to osi data link + physical,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,Why is a network segment flooded with broadcast traffic (broadcast storm) more dangerous than a segment with high unicast traffic at the same bandwidth level?,High unicast traffic is equally dangerous to network stability as broadcast storms,Broadcasts interrupt every device's CPU on the segment regardless of destination — at high broadcast rates every CPU on the LAN is processing broadcasts continuously; unicast at the same bandwidth only interrupts the specific destination device; switches also process broadcasts at CPU level not hardware; combined effects crash switches faster than unicast at equivalent bandwidth,Broadcasts are filtered by switches so they only affect end hosts not switching infrastructure,Unicast storms are equally dangerous because switches must process all frames at CPU level,B,Unicast: destination NIC accepts; all others filter at hardware level (no CPU interrupt). Broadcast: every NIC accepts; every OS processes; every switch CPU handles the frame. At 1 Gbps broadcast flood: thousands of frames per second hitting every device's interrupt handler simultaneously. CPU queues overflow; memory fills; the OS stops processing legitimate traffic.,broadcast,one sender to all local hosts using destination mac ff:ff:ff:ff:ff:ff,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,How does the IEEE 802.3 Ethernet standard's definition of the collision window affect the maximum cable length on a half-duplex segment?,Maximum cable length is determined by the power budget of the transmitter not by collision timing,The collision window requires that a frame's transmission time must exceed the round-trip propagation time for the worst-case cable length — for 10BASE-5 at 10 Mbps this means the maximum segment length is 500 meters because longer cables would allow a collision to occur after the transmitter has finished sending; making it undetectable,Maximum cable length is determined only by signal attenuation with no relationship to collision detection timing,The collision window applies only to wireless networks; wired Ethernet has no maximum length constraint,B,CSMA/CD collision timing: the transmitter must still be transmitting when the collision signal returns. Maximum propagation delay = cable length / propagation speed. 10BASE-5: 500m at ~2×10^8 m/s = 2.5 µs one-way; 5 µs round-trip. 64-byte frame at 10 Mbps = 51.2 µs >> 5 µs — ensures detection. Longer cables would require larger minimum frame sizes.,csma/cd,collision handling model for shared half-duplex ethernet media,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,What is the security implication of the multicast delivery model where any device can join a multicast group by sending an IGMP Join message?,Multicast is inherently secure because the access point controls group membership,Without authentication for IGMP Join messages any device on the segment can subscribe to any multicast group — an attacker can receive sensitive multicast streams (VoIP; video conferencing; routing protocol updates like OSPF multicast) without authorization; IGMP snooping at the switch limits delivery but doesn't prevent unauthorized joins; enterprise deployments use VLANs and network ACLs to restrict which hosts can receive sensitive multicast,Multicast requires a VPN key for group membership making unauthorized access impossible,IGMP authentication prevents unauthorized devices from joining multicast groups,B,IGMP vulnerability: no authentication in basic IGMP (RFC 2236 / RFC 3376). Any host can send IGMP Join to group 224.0.0.5 and receive all OSPF hello packets — useful for network topology reconnaissance. Mitigation: IGMP authentication (IGMP v3 source filtering); ACLs blocking IGMP from untrusted ports; PIM-SSM source-specific multicast which requires knowing the source address in advance.,multicast,one sender to selected group,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,"Why does the TCP/IP model's combination of Data Link and Physical into ""Network Access"" make troubleshooting ambiguous compared to the OSI model's clear separation?",The OSI model's separation is actually more confusing because each layer adds complexity,"When a technician says ""I have a Network Access layer problem"" in TCP/IP it could be a physical cable fault (OSI Layer 1 — no signal) or a MAC configuration issue (OSI Layer 2 — wrong MAC) or a driver problem; the OSI model's separation allows precise communication: ""Layer 1 physical — NIC link light is off"" vs ""Layer 2 data link — FCS errors high""; enterprise troubleshooting methodologies always reference OSI layer numbers for this precision",The TCP/IP Network Access layer is clearer because combining layers reduces the number of possible fault locations,Physical and data link faults are always repaired using the same tools so separating them is unnecessary,B,"OSI precision in troubleshooting: ""Link light off"" = Layer 1 fault (cable; NIC hardware). ""FCS errors with link up"" = Layer 2 fault (NIC driver; duplex mismatch). ""ARP failing"" = Layer 2 ARP issue. ""IP route missing"" = Layer 3. Using OSI layer numbers engineers communicate the exact level of the problem instantly. TCP/IP's ""Network Access"" collapses all of this.",network access mapping,tcp/ip network access maps to osi data link + physical,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,What specific information in the tracert output identifies that a router interface is rate-limiting ICMP responses rather than the link being slow?,High RTT only at a specific hop followed by normal RTT at all subsequent hops indicates that hop is the true bottleneck,A high RTT at one hop that drops back to lower values at the next hop indicates that the intermediate router is rate-limiting ICMP Time Exceeded responses (router management traffic deprioritization) rather than the link being slow — the actual data path may be unaffected,Consistent high RTT from one hop onward confirms rate-limiting at that device,A missing hop (* * *) always indicates rate-limiting at that router,A,ICMP rate limiting: many routers deprioritize generating ICMP Time Exceeded messages to prevent CPU load. The ICMP reply appears slow (high RTT) but the actual forwarding path is full-speed. Key indicator: RTT at hop N is 200ms but hop N+1 returns to 5ms — the link N-to-N+1 is not the bottleneck; hop N's router is just slow to generate ICMP. Tracert measures ICMP response time; not forwarding plane latency.,icmp tooling,ping; tracert; traceroute for reachability/path diagnostics,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,Why does the TCP/IP Internet layer's connection-less packet delivery model create challenges for applications that need in-order reliable delivery and how does the Transport layer address this?,Connection-less IP is only used for best-effort streaming; reliable delivery uses a separate guaranteed IP variant,IP delivers each packet independently — packets may arrive out-of-order; be lost; or be duplicated; applications needing reliable in-order delivery cannot rely on IP alone; TCP at the Transport layer adds sequence numbers (to reorder); acknowledgements with retransmission (for lost packets); and duplicate detection — these three mechanisms together reconstruct reliable ordered delivery from unreliable independent packet delivery,IP provides reliable delivery through its checksum — out-of-order packets would fail the checksum,The Internet layer's connection-less design is a mistake fixed in IPv6 which guarantees delivery order,B,IP best-effort: no sequence; no ACK; no reliability. Problem: packet A sent before packet B may arrive after it. TCP solution: sequence numbers label each byte — TCP at destination reorders segments by sequence number; ACKs confirm delivery; missing ACKs trigger retransmission; duplicate sequence numbers are detected and discarded. TCP creates reliable virtual circuit from unreliable IP.,internet mapping,tcp/ip internet maps to osi network,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,What is the specific vulnerability in the Ethernet encapsulation model that makes physical access to a network segment equivalent to access to all unicast traffic on legacy shared media?,Encrypted FCS prevents physical access attackers from reading frame content,On legacy shared media (coaxial Ethernet; half-duplex hubs) all NICs receive all frames — only software filtering discards non-addressed frames; a NIC placed in promiscuous mode disables this software filter and passes all frames to the OS regardless of destination MAC giving the attacker full visibility into all unicast traffic — this is why switches replaced hubs and why encryption at higher layers (TLS) is essential,Physical access requires administrator credentials to enable promiscuous mode,FCS encryption prevents frame interception on shared media,B,"Promiscuous mode: NIC firmware is told ""accept all frames."" On a hub all frames are already broadcast to all ports — promiscuous mode captures everything. On modern switched networks this doesn't work for normal unicast (switch filters by port). But ARP spoofing + man-in-the-middle or a mirror/SPAN port gives the same result. Historical attack tool: tcpdump/Wireshark on a shared hub segment captured all passwords.",encapsulation,higher-layer data wrapped by lower-layer headers/trailer for transmission,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,How does the unicast MAC address learning mechanism in a switch create a security exposure when combined with gratuitous ARP (unsolicited ARP replies)?,Switches only learn MAC addresses from trusted management interfaces making ARP manipulation impossible,A switch learns MAC addresses from source MAC fields of incoming frames without verifying legitimacy — an attacker can send frames with forged source MACs to place arbitrary entries in the MAC table; combined with gratuitous ARP (which poisons ARP caches on hosts) the attacker can redirect traffic by updating both the host's ARP cache and the switch's MAC table to point to the attacker's port,MAC learning is protected by FCS which prevents forged source MACs from being accepted,Switches validate source MAC addresses against the DHCP snooping binding table before adding table entries by default,B,Combined attack: (1) Attacker sends gratuitous ARP claiming their MAC = victim's IP — other hosts update ARP caches pointing to attacker. (2) Attacker sends frames with victim's IP owner's MAC as source — switch updates MAC table pointing to attacker's port. Both caches are poisoned. DHCP snooping + Dynamic ARP Inspection (DAI) + port security block this.,unicast,one sender to one receiver,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,What architectural trade-off does multicast introduce for routers compared to unicast routing and how does Protocol Independent Multicast (PIM) address this?,Multicast requires simpler routing tables because one entry handles all subscribers,Multicast routing creates a fundamentally different forwarding model — instead of destination-based forwarding (where does this packet go) routers must track source-and-group state (who has joined which group from which source) creating per-group state in every router; PIM builds distribution trees that replicate multicast only on paths toward active subscribers — this is more complex than unicast routing but far more efficient than sending separate streams,Multicast eliminates routing table complexity by using MAC addresses for delivery,PIM requires BGP to distribute multicast group information between autonomous systems,B,Multicast routing state: each router must maintain group membership state — which downstream interfaces have receivers for each group. This scales with the number of active groups. PIM Sparse Mode builds shared or source trees as needed; Dense Mode floods and prunes. Compared to unicast (just look up the destination IP) multicast routing is stateful and significantly more complex to operate.,multicast,one sender to selected group,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,Why does the CSMA/CD protocol's limitation to half-duplex operation make it inherently unsuitable for high-speed Ethernet beyond 1 Gbps?,CSMA/CD was eliminated from high-speed Ethernet because fiber optic cables don't support half-duplex,At higher speeds the minimum frame size required for collision detection becomes impractically large — at 10 Gbps the 64-byte minimum frame would transmit in 51.2 nanoseconds; too short for a collision to propagate back on any useful cable length; the physical constraint of collision detection requires either tiny cable segments or enormous minimum frames; full-duplex switched Ethernet eliminates the problem entirely,CSMA/CD is still used at 10 Gbps but requires a special collision adapter on each NIC,CSMA/CD is unsuitable above 1 Gbps because the radio frequency emissions interfere with 5G signals,B,CSMA/CD timing limit: at 10 Gbps a 64-byte frame = 51.2 ns transmission time. At 200,000 km/s propagation a 64-byte frame can only travel 5.1 meters before finishing — meaning the maximum collision-detectable cable length is 2.5 meters. Completely impractical. IEEE 802.3 for 10GbE onwards requires full-duplex operation only — switches eliminated collisions and CSMA/CD became vestigial.,csma/cd,collision handling model for shared half-duplex ethernet media,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,What is the specific security reason that TLS encryption at the Application layer is necessary on switched networks even though switches use unicast forwarding that appears to deliver only to the intended recipient?,Switched networks are fully secure because unicast only reaches the destination — no encryption is needed,ARP spoofing on a switched network allows an attacker to redirect unicast traffic to their own device before it reaches the intended destination — the switch then correctly forwards the redirected traffic to the attacker based on the poisoned ARP cache; encryption ensures that even redirected traffic is unreadable without the session keys,Switches encrypt all unicast traffic automatically making TLS redundant,TLS is only needed for traffic that crosses routers; within a switched LAN all traffic is inherently secure,B,Switched ≠ secure: MITM attack on a switched network — attacker sends gratuitous ARPs claiming to be both the client and the server; traffic flows through the attacker's machine. The switch correctly forwards it (the MAC table points to the attacker). Without encryption the attacker reads all plaintext. TLS encrypts the payload so the attacker sees only encrypted ciphertext even while man-in-the-middle.,encapsulation,higher-layer data wrapped by lower-layer headers/trailer for transmission,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,How does the network protocol encapsulation model create a dependency chain where a failure at any lower layer prevents all higher layers from functioning while an upper-layer failure does not affect lower layers?,Upper-layer failures cascade down — an HTTP failure causes IP to also fail,Lower layers provide services to upper layers — if Layer 1 (physical) fails no signal is present so Layer 2 cannot receive frames; no frames means Layer 3 IP cannot receive packets; no IP means Layer 4 TCP cannot establish sessions; TCP failure prevents Application layer protocols from sending data; but an HTTPS application crash does not affect TCP; IP; or the physical link,Upper-layer failures always cascade to Layer 1 requiring a network restart,All layers are independent — a failure at any layer has no effect on other layers,B,Layered dependency: each layer depends on lower layers for its services. Physical cable cut → no signal → NIC has no bits to process → IP stack receives no packets → TCP has no data → HTTP cannot function. Going up: an HTTP 404 error doesn't affect TCP; IP; or physical — those continue working for other applications. This asymmetric dependency is why you troubleshoot bottom-up: verify Layer 1 before checking Layer 7.,encapsulation,higher-layer data wrapped by lower-layer headers/trailer for transmission,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,Why does a TCP/IP stack need the ICMP protocol as a separate component at the Internet layer rather than relying entirely on TCP or UDP to report network errors?,TCP and UDP can generate their own error messages making ICMP redundant,IP itself is connection-less and stateless — it does not report errors; TCP and UDP only communicate between endpoints; neither can report router-level problems (TTL exceeded; unreachable network; fragmentation needed); ICMP is the Internet layer's out-of-band signaling mechanism allowing routers and hosts to communicate network-layer error conditions back to the original sender,ICMP is only needed on networks that support tracert; standard IP networks don't require it,ICMP provides error reporting for Layer 2 Ethernet issues which TCP and UDP cannot handle,B,ICMP fills the IP error-reporting gap: when router drops a packet (TTL=0; no route; packet too large) IP has no native mechanism to inform the sender. ICMP Time Exceeded; Destination Unreachable; and Fragmentation Needed messages travel back to the source independently of the original connection. TCP only knows about destination-to-source acknowledgements — it cannot carry router-to-sender error messages.,icmp tooling,ping; tracert; traceroute for reachability/path diagnostics,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,What is the technical reason that Ethernet switched full-duplex links no longer need CSMA/CD while Wi-Fi still needs CSMA/CA despite both being high-speed modern standards?,Wi-Fi is slower than Ethernet so it needs collision avoidance that fast Ethernet doesn't,Full-duplex Ethernet uses physically separate transmit and receive wire pairs — a device can transmit and receive simultaneously on the same cable with no shared medium; collisions are physically impossible. Wi-Fi uses a single shared radio frequency channel where transmit and receive cannot occur simultaneously (half-duplex by nature) — multiple devices share the same air; collisions are possible; CSMA/CA is required to coordinate access,CSMA/CA was adopted by Wi-Fi because its designers didn't know about CSMA/CD,Full-duplex Ethernet still uses CSMA/CD; only fiber optic Ethernet eliminated it,B,Physical medium determines collision possibility: Ethernet 1000BASE-T uses four wire pairs — TX on pairs 1-2; RX on pairs 3-4 (actually all four pairs for bidirectional at 1000 Mbps but with echo cancellation). Full separation means TX cannot collide with RX. Wi-Fi: one radio channel; one frequency — TX and RX must share it; simultaneously transmitting devices' signals overlap destructively. No physical separation = CSMA/CA needed.,csma/ca,collision-avoidance access model used in wireless contexts,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
