difficulty,question,choice_a,choice_b,choice_c,choice_d,correct_choice,explanation,concept_key,aspect_key,source_path
medium,An IP packet arrives at a router with TTL=1. Describe the complete sequence of actions the router takes.,The router decrements the TTL to 0 and forwards the packet to the next hop anyway,The router decrements the TTL from 1 to 0 — since TTL=0 the router cannot forward the packet; it discards it and sends an ICMP Time Exceeded message (Type 11; Code 0) back to the source IP address; this allows traceroute to work — by sending packets with incrementally increasing TTL values the sender can identify each hop in the path because each router that drops a TTL=0 packet reveals its own IP in the ICMP Time Exceeded response,The router stores the packet in a buffer and waits for the TTL counter to reset to 64 before forwarding,When TTL=0 the packet is delivered directly to the default gateway of the source host,B,TTL=0 sequence: router receives packet with TTL=1. Decrement: 1-1=0. Check: TTL=0 → cannot forward. Discard packet. Generate ICMP Type 11 Code 0 (TTL Exceeded in Transit). Source IP = router's incoming interface IP. Destination IP = original packet source IP. Traceroute: send UDP/ICMP with TTL=1 → first router replies. TTL=2 → second router replies. Continue until destination responds with ICMP Port Unreachable → path complete.,packet header essentials,ttl; protocol field; addressing; and fragmentation controls,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,What is the difference between the datagram model of IP and the virtual circuit model of older WAN technologies like Frame Relay?,Datagram routing is faster because IP packets skip routing table lookups,In the datagram model each packet is forwarded independently at every router hop using the destination IP address and routing table — no path is established before transmission; packets can take different paths and arrive out of order; in the virtual circuit model a signaling protocol establishes a logical circuit (path) before any data flows; all packets in the connection follow the same path in order and the forwarding decision is made by a circuit ID (DLCI in Frame Relay) not the destination IP; datagrams are stateless and resilient to topology changes; virtual circuits provide predictable ordering but require setup overhead,In datagram routing the source host selects the entire path; routers just pass packets to the next router in the chosen path,Virtual circuit models are identical to IP datagram routing — the difference is only in terminology,B,Datagram: each hop checks routing table → independent forwarding. Path can change mid-flow (link failure → alternate path immediately). OSPF/BGP reroutes in milliseconds. Virtual circuit (ATM; Frame Relay): signaling establishes path first (SVC) or manually configured (PVC). DLCI identifies the circuit; no routing table lookup per hop. Predictable delay and ordering. Modern equivalent: MPLS labels provide label-switched path predictability within an IP backbone.,datagram behavior,independent packet forwarding and possible out-of-order arrival,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,Why does a well-designed network use different subnets for servers; employee workstations; guest Wi-Fi; and VoIP phones rather than one large flat network?,A flat network reduces costs because fewer routers are needed; subnetting only adds complexity,Separate subnets allow access control policies at subnet boundaries — servers on 10.0.1.0/24 can be firewalled from guests on 10.0.4.0/24; VoIP phones on 10.0.3.0/24 can receive QoS markings independently; employee broadcast traffic does not flood VoIP phones (broadcast domain isolation); a flat /16 network means a compromised guest device can ARP-poison any employee workstation or server; segmentation limits lateral movement and blast radius of security incidents,Subnetting different device types only helps with IPv6 — IPv4 flat networks are fully secure,Separate subnets require separate IP address blocks and increase the number of needed public IPs,B,Design rationale: servers: static IPs; restricted access; high-priority traffic. Workstations: DHCP; internet access; restricted to server subnet. Guests: isolated; internet-only; no access to internal subnets; short DHCP leases. VoIP: DSCP-marked; low latency; QoS priority. Each segment enforced at the Layer 3 boundary (router/firewall). Broadcast containment: each /24 segment has its own broadcast domain — 254 hosts vs 65534 in a flat /16.,subnetting objective,segment networks to control broadcast scope and improve address efficiency,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,What is the TCP window size and how does it control the rate of data transmission between two hosts?,The TCP window size sets the maximum TTL for TCP segments — larger window = longer TTL,The TCP receive window (advertised in the TCP header) indicates how many bytes the receiver can accept before requiring an ACK — the sender may transmit up to the window size before waiting; a large window allows many bytes in flight simultaneously improving throughput on high-latency links; a small window forces the sender to wait for an ACK after every few bytes reducing throughput on the same link; window size is dynamically adjusted based on available receive buffer and congestion conditions,TCP window size is the maximum segment size (MSS) — larger MSS means fewer segments,The window size controls the number of retransmissions allowed per second,B,"Window flow control: window=65535 bytes; RTT=50ms. Max throughput = 65535 / 0.05 = 1.31 Mbps regardless of link speed. Window scaling (RFC 7323) extends to 1 GB+ for high-bandwidth long-delay paths (satellite; transcontinental). Small window on high-latency: sender sends 1 segment; waits 150ms for ACK; sends next — terrible throughput. Large window: fills the ""pipe"" — bytes in flight = bandwidth × RTT.",tcp behavior,reliable sequencing; ack-driven retransmission; and handshake control,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,What is the difference between encapsulation (going down the protocol stack) and decapsulation (going up) and why does each layer only read its own header?,Each layer reads the entire packet to determine how to forward it — there are no layer boundaries,Encapsulation (transmitting): each layer adds its own header around the data from the layer above — the application produces data; Transport adds TCP/UDP header (segment); Network adds IP header (packet); Data Link adds frame header + FCS (frame). Decapsulation (receiving): each layer reads and strips only its own header passing the payload up — the Ethernet layer reads and strips the frame header; the IP layer reads and strips the IP header; the TCP layer reads and strips the TCP header; the application receives the original data. Each layer only reads its own header because it was designed to be independent — this is the principle of layered abstraction,Decapsulation only happens at the final destination — routers do not decapsulate packets,Each layer reads headers from all lower layers to verify the packet has not been modified,B,Layer independence: the Ethernet layer does not know or care whether the payload is TCP; UDP; or something else. The IP layer does not care whether the payload is HTTP; FTP; or DNS. Each layer uses only its own header for its specific function (Ethernet: MAC forwarding; IP: routing; TCP: reliability). This modularity allows new application protocols to be built on top of existing transport; new transport on top of existing IP; without redesigning lower layers.,encapsulation chain,application data wrapped through transport; network; and data-link layers,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,What is the DARPANET and what is its historical significance to modern IP networking?,DARPANET was the first commercial internet service provider launched in 1985,DARPANET (Defense Advanced Research Projects Agency Network) was the precursor to the modern internet — launched in 1969 it was the first network to implement packet switching over a wide area connecting four university nodes; it was the experimental ground where TCP/IP protocols were developed and refined; ARPANET split in 1983 with the military portion becoming MILNET and the civilian portion becoming the basis for the internet; the DARPANET demonstrated that a decentralized packet-switched network could survive node failures by dynamically rerouting traffic — the core design principle of the modern internet,DARPANET was the first cellular telephone network developed by the US military in 1975,DARPANET was a competing protocol suite to TCP/IP that was eventually replaced in the early 2000s,B,Historical significance: ARPANET 1969 nodes — UCLA; SRI; UC Santa Barbara; U of Utah. First packet-switched WAN. NCP (Network Control Protocol) replaced by TCP/IP on Jan 1 1983 (Flag Day). TCP/IP adoption enabled interconnection of disparate networks. ARPANET decommissioned 1990 — its successor became the global internet. Core principle: design for resilience — packet switching allows multiple paths; no single point of failure. This design philosophy persists in modern internet routing.,datagram behavior,independent packet forwarding and possible out-of-order arrival,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,What is a TCP SYN flood DDoS attack and what design feature of TCP makes it effective?,A SYN flood floods the target with valid completed connections that consume all server threads,A SYN flood exploits TCP's half-open connection state — the attacker sends thousands of SYN packets with spoofed source IPs; for each SYN the server allocates a connection entry; sends SYN-ACK; and waits for the third ACK; the spoofed source IPs never respond; the server's connection table fills with half-open entries each waiting for the ACK timeout (typically 75 seconds); when the table is full legitimate clients' SYN packets are dropped — the server appears down; the design feature exploited is that TCP allocates state (memory) based on the SYN before the connection is confirmed,A SYN flood attack only works on UDP — TCP's three-way handshake prevents this attack,SYN floods exhaust the target's bandwidth — the attack is a volumetric attack not a state exhaustion attack,B,SYN flood mitigation: SYN cookies — server encodes connection state in the initial sequence number instead of allocating a table entry; memory is only allocated when the legitimate ACK arrives with the correct sequence number. Firewall rate limiting: limit SYN rate per source IP. TCP syncache: separate smaller structure for half-open connections. Modern DDoS protection: scrubbing centers verify TCP handshakes before forwarding to the server.,tcp behavior,reliable sequencing; ack-driven retransmission; and handshake control,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,How does CIDR route aggregation (supernetting) reduce the size of internet routing tables?,CIDR aggregation increases routing table size because it adds entries for every subnet in a block,CIDR allows multiple contiguous address blocks to be represented by a single routing table entry — for example an ISP that has been allocated 203.0.113.0/24 through 203.0.116.0/24 (four /24 blocks) can advertise a single 203.0.112.0/22 route to its upstream providers instead of four separate /24 entries; this reduces routing table entries; before CIDR classful routing required separate entries for every Class A; B; and C network causing exponential table growth; CIDR's aggregation capability was essential to prevent the global routing table from becoming unmanageable,CIDR aggregation is only applied within a single organization's network; internet routing still uses classful routes,Route aggregation requires all four subnets to be the same size — mixed /24 and /25 blocks cannot be aggregated,B,Aggregation math: 203.0.112.0/24; 203.0.113.0/24; 203.0.114.0/24; 203.0.115.0/24 share the same first 22 bits → summarize as 203.0.112.0/22. BGP advertisement: one /22 instead of four /24 routes. Internet routing table (2024): ~1 million routes. Without CIDR: classful routing would have required entries for every assigned Class C block — potentially tens of millions of entries. CIDR reduced this by enabling hierarchical aggregation.,cidr model,classless prefix-length notation enables flexible subnet sizing,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,A host at 192.168.50.200 with mask 255.255.255.128 attempts to communicate with 192.168.50.130. Show the complete binary AND to determine if these hosts are on the same subnet and state what forwarding decision the host makes.,Both addresses are always in the same /24 subnet so the mask doesn't matter for this communication,Mask 255.255.255.128 last octet = 10000000. Host 200 = 11001000 AND 10000000 = 10000000 = 128. Host 130 = 10000010 AND 10000000 = 10000000 = 128. Both AND results = 128 → both are in the 192.168.50.128/25 subnet → same subnet → the source host sends an ARP request for 192.168.50.130 and communicates directly without using the default gateway,200 AND 128 = 128 and 130 AND 128 = 0 so they are in different subnets,The mask 255.255.255.128 is invalid — subnet masks must be multiples of 8 bits,B,/25 subnet analysis: 192.168.50.128/25 range = .128 to .255. Both .200 and .130 fall in this range. Binary proof: 200=1100 1000; mask=1000 0000; AND=1000 0000=128. 130=1000 0010; mask=1000 0000; AND=1000 0000=128. Same network address (128) → same subnet. ARP resolution: host sends ARP broadcast; .130 replies; communication proceeds directly.,binary place-value math,octet conversion between binary and decimal for subnet calculations,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,A network engineer is performing VLSM (Variable Length Subnet Masking) on 10.10.0.0/16. Department A needs 500 hosts; Department B needs 100 hosts; Department C needs 50 hosts; and Department D needs 10 hosts. Assign the most efficient subnet to each department showing the mask and starting address in allocation order.,All departments should receive /24 subnets regardless of size to simplify administration,Allocate largest-first to avoid wasted space: Dept A (500 hosts needs 9 bits = /23; 2^9-2=510): 10.10.0.0/23. Dept B (100 hosts needs 7 bits = /25; 2^7-2=126): 10.10.2.0/25. Dept C (50 hosts needs 6 bits = /26; 2^6-2=62): 10.10.2.128/26. Dept D (10 hosts needs 4 bits = /28; 2^4-2=14): 10.10.2.192/28. Each allocation starts immediately after the previous subnet boundary ensuring efficient use of the 10.10.0.0/16 space,VLSM requires all subnets to be the same prefix length — each department must use the same mask,Variable masks cannot be used in the same address space — each department needs a separate /16 block,B,VLSM allocation: start with largest. 500 hosts: 9 bits → /23. Next power of 2 ≥ 502 = 512. 10.10.0.0/23 (.0 to .1.255). Next available: 10.10.2.0. 100 hosts: 7 bits → /25. 10.10.2.0/25 (.2.0 to .2.127). 50 hosts: 6 bits → /26. 10.10.2.128/26 (.2.128 to .2.191). 10 hosts: 4 bits → /28. 10.10.2.192/28 (.2.192 to .2.207). Total used: 512+128+64+16 = 720 of 65536 addresses.,network/host boundary,subnet mask and prefix split determine network id vs host space,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,An attacker on the local network sends a gratuitous ARP advertising that the default gateway's IP (192.168.1.1) belongs to the attacker's MAC address. What happens to all other hosts on the segment; what attack is this; and what is the switch-level mitigation?,Gratuitous ARPs are always ignored by hosts — hosts only update ARP cache from replies to their own requests,All hosts that receive the gratuitous ARP update their ARP cache to map 192.168.1.1 to the attacker's MAC — all subsequent traffic destined for outside the local subnet is sent to the attacker's MAC instead of the real router; the attacker becomes an on-path (MITM) intermediary and can read; modify; or drop traffic; this is ARP poisoning/cache poisoning; the switch-level mitigation is Dynamic ARP Inspection (DAI) — the switch validates ARP packets against the DHCP snooping binding table and drops ARP packets that contain MAC-to-IP mappings inconsistent with known lease assignments,ARP poisoning only works between directly connected hosts — it cannot affect routing through a default gateway,Gratuitous ARP can only update the ARP cache if the target host previously sent an ARP request,B,"ARP poisoning mechanics: attacker sends ARP reply: ""192.168.1.1 is at AA:BB:CC:DD:EE:FF (attacker MAC)."" All hosts receiving this overwrite their ARP cache. Subsequent traffic to internet → goes to attacker → attacker forwards to real router (transparent MITM). Mitigation: DAI (Dynamic ARP Inspection): switch checks ARP sender IP:MAC against DHCP snooping table. If attacker claims 192.168.1.1 but DHCP table shows 192.168.1.1 belongs to CC:DD:EE:FF:00:11 → drop. Static entries needed for devices with static IPs.",arp operations,resolve local destination mac for ipv4 communication,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,A network analyst captures traffic and observes that a connection shows SYN packets followed by SYN-ACK but then the client never sends the final ACK. Instead the client sends another SYN. What condition might explain this behavior and what network layer issue could cause it?,Repeated SYN attempts mean the server is rejecting the connection because the client's credentials are invalid,The most likely cause is that the SYN-ACK from the server is being dropped before reaching the client — possible causes include a stateful firewall that is only forwarding SYN packets outbound but dropping SYN-ACK responses (asymmetric routing causing half the path to miss the firewall state); packet loss on the return path; or the server's response is being filtered by a middlebox that permits outbound SYN but blocks or modifies inbound SYN-ACK; the client's TCP stack retransmits the SYN after the SYN-ACK wait timer expires; the server builds up half-open connections similar to a SYN flood,Repeated SYN packets are normal TCP behavior — TCP always sends three SYNs before completing the handshake,The client is deliberately refusing to complete the handshake as a port scanning technique,B,"Asymmetric routing firewall problem: client → firewall A → server. Server → firewall B (different path) → client. Firewall A sees SYN; creates state. Firewall B has no state for this connection; drops SYN-ACK as ""unsolicited inbound."" Client never receives SYN-ACK; retransmits SYN. Diagnosis: traceroute from both directions; check firewall logs on both paths. Fix: ensure symmetric routing through the stateful firewall or use stateless ACLs for return traffic.",tcp behavior,reliable sequencing; ack-driven retransmission; and handshake control,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,An organization uses NAT with a single public IP for 500 internal hosts. A security audit flags this as a concern for incident response. Explain the specific forensic problem this creates and the technical solution used by enterprises to address it.,NAT creates no forensic problems — the public IP is always uniquely traceable to one internal host,NAT hides all 500 internal hosts behind one public IP — when an external party reports malicious activity from that IP there is no way to identify which of the 500 internal hosts was responsible from the external log alone; the NAT translation table maps public-IP:port to private-IP:port — but this table is volatile and is only retained in memory; log entries must be timestamped and correlated with NAT logs to identify the source host; the technical solution is NAT logging (syslog of each translation entry with timestamp; private source IP; port; public port; protocol) and integration with a SIEM for correlation,NAT logging is only possible on Linux-based NAT gateways — commercial firewalls do not log translations,Since all 500 hosts share one public IP; each host's traffic is permanently mixed and cannot be separated,B,"NAT forensics: external log: ""203.0.113.1:12345 initiated attack at 14:32:15 UTC."" Internal investigation: NAT device log at 14:32:15 → translation 203.0.113.1:12345 ↔ 192.168.1.100:54321 → attacker was 192.168.1.100. SIEM: correlates NAT log + DHCP log (who had 192.168.1.100 at that time) → identifies user. Requirements: (1) NAT logs must be preserved (correlation window). (2) DHCP logs must map IP→device. (3) Timestamps must be synchronized (NTP critical).",nat purpose,private-to-public translation for internet access,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,A packet has destination IP 10.5.10.200. Three routing table entries could match: 10.0.0.0/8; 10.5.0.0/16; and 10.5.10.0/24. Which route does the router use and why?,The router uses the first matching route it finds — 10.0.0.0/8 is used because it appears first,The router uses longest prefix match — 10.5.10.0/24 is used because it is the most specific match (24 bits of the destination IP match the route's prefix vs 16 bits for /16 and 8 bits for /8); longest prefix match always selects the most specific route regardless of the order entries appear in the routing table; this allows hierarchical routing where general routes handle traffic broadly and more specific routes override them for specific destinations,All three routes match equally — the router load-balances across all three paths,The router uses the route with the lowest administrative distance — this is always the /8 route,B,Longest prefix match: 10.5.10.200 binary prefix: 10.5.10 = matches /24 on first 24 bits. Also matches /16 on first 16 bits. Also matches /8 on first 8 bits. Most specific = /24 = 24-bit match wins. Use case: ISP has 10.0.0.0/8 summary route. Customer has 10.5.10.0/24 specific route. Packets to 10.5.10.200 → use /24 (customer). Packets to 10.7.0.0 → only /8 matches → use /8 (summary). This is how the internet routes traffic: specific beats general.,datagram behavior,independent packet forwarding and possible out-of-order arrival,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,A technician reports that two hosts (10.1.1.50/25 and 10.1.1.200/25) cannot communicate even though they are physically on the same switch and both have correct IPs and masks. What is the exact cause and what is needed to fix it?,The /25 mask cannot create two separate subnets — hosts with /25 always share one subnet,The mask /25 divides 10.1.1.0/24 into two subnets: 10.1.1.0/25 (range .0-.127) and 10.1.1.128/25 (range .128-.255). Host .50 is in 10.1.1.0/25; host .200 is in 10.1.1.128/25 — they are on different subnets; even though they share a physical switch they are in different Layer 3 networks; each host determines the other is not local (their subnet ANDs differ) and attempts to route to it via the default gateway; if no default gateway is configured (or the gateway has no route between the two /25 subnets) communication fails; fix: add a router or Layer 3 switch with interfaces in both /25 subnets to provide inter-subnet routing,Both hosts are in the same subnet because they are on the same physical switch — physical layer determines subnet membership,The issue is a duplicate IP address — two hosts with addresses this close together indicate a conflict,B,Layer 3 vs Layer 2 separation: same physical switch ≠ same Layer 3 subnet. .50 AND 255.255.255.128 = 10.1.1.0. .200 AND 255.255.255.128 = 10.1.1.128. Different results → different subnets → routing required. Fix options: (1) Layer 3 switch (SVI): configure two SVIs 10.1.1.1/25 and 10.1.1.129/25 → enable ip routing. (2) External router: each subnet has an interface. (3) Change both hosts to /24 mask if subnetting is unintentional.,network/host boundary,subnet mask and prefix split determine network id vs host space,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,An organization's web server is responding but the DNS name resolves to the wrong IP for some users. The server's A record was updated 6 hours ago from 1.2.3.4 to 5.6.7.8. Some users still reach 1.2.3.4 (the old server). What is the exact mechanism causing this and what could the administrator have done to prevent this issue?,The web server's certificate is bound to 1.2.3.4 which is why some users are directed to it,The old A record had a TTL that has not yet expired in the caches of affected users' resolvers — if the old TTL was 86400 seconds (24 hours) and the record was changed 6 hours ago those resolvers still have 18 hours of cached validity; they continue serving 1.2.3.4 to clients; the administrator could have prevented this by reducing the TTL to 300 seconds at least 24 hours before the planned IP change; low-TTL records expire quickly after the change allowing all resolvers to pick up the new IP within 5 minutes,DNS records update instantly on all resolvers worldwide — the issue is the server itself sending old responses,The TTL only affects caching within the same AS; international resolvers always check the authoritative server,B,Pre-migration TTL reduction protocol: Day 1 - reduce TTL from 86400 to 300 (5 min). Day 2 - change IP (all caches expire within 5 min). Day 3 - restore TTL to 86400. Without this: at 86400s TTL some resolvers cached the record just before the change → 24h of split-brain. With 300s TTL: maximum 5-minute split-brain window. 6h into migration with 24h old TTL: 18h remaining for stale caches. Users on resolvers that re-queried after the change see new IP.,dns functional model,records; zones; resolver behavior; and lookup workflows,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,A host's IP address is 172.31.200.50 with mask 255.255.192.0. Using binary analysis identify: the CIDR prefix length; the network address; the broadcast address; and whether the host 172.31.150.100 is in the same subnet.,172.31.200.50/18 is in the 172.31.192.0/18 subnet; 172.31.150.100 is in a different subnet,Mask 255.255.192.0 = /18 (8+8+2 network bits). Third octet mask = 11000000 = 192. Third octet of 200: 11001000 AND 11000000 = 11000000 = 192. Network address = 172.31.192.0/18. Broadcast: last 14 bits = 1: third octet 192+63=255; fourth octet 255 → broadcast = 172.31.255.255. For 172.31.150.100: third octet 150 = 10010110 AND 11000000 = 10000000 = 128 → network = 172.31.128.0/18. Different network (128 ≠ 192) → different subnet → requires routing,255.255.192.0 is a /17 mask; the subnet increment in the third octet is 64,172.31.150.100 is in the same subnet because all 172.31.x.x addresses share the same /16 network,B,Step by step: 255.255.192.0 = 11111111.11111111.11000000.00000000 → count 1s = 18 → /18. Third octet: 200=1100 1000 AND 1100 0000 = 1100 0000 = 192. Network: 172.31.192.0. Broadcast: 172.31.255.255 (remaining 14 bits all 1). Host .50 → valid (not network or broadcast). Check 150: 150=1001 0110 AND 1100 0000 = 1000 0000 = 128 ≠ 192 → different subnet (172.31.128.0/18).,binary place-value math,octet conversion between binary and decimal for subnet calculations,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,A network administrator uses the subnet 192.168.1.0/24 for a company with 4 departments needing 50; 20; 10; and 2 hosts respectively. Using VLSM assign the most efficient subnets. Show the mask and first/last host for each.,All four departments should share a single /25 subnet because the total is less than 126 hosts,Largest first: 50 hosts → needs 6 bits (/26; 64 addresses; 62 usable): 192.168.1.0/26 (hosts .1-.62). 20 hosts → needs 5 bits (/27; 32 addresses; 30 usable): 192.168.1.64/27 (hosts .65-.94). 10 hosts → needs 4 bits (/28; 16 addresses; 14 usable): 192.168.1.96/28 (hosts .97-.110). 2 hosts → needs 2 bits (/30; 4 addresses; 2 usable): 192.168.1.112/30 (hosts .113-.114). Total used: 64+32+16+4 = 116 of 256 addresses,VLSM cannot be applied within a single /24 — each department needs its own /24 block,50 hosts requires a /25 because 2^7 = 128 which is the nearest power of 2 above 50,B,VLSM in /24: start at .0. 50 hosts: 6 host bits = /26 = 64 addresses. First host .1; last host .62; broadcast .63. 20 hosts: 5 host bits = /27 = 32 addresses. Start .64; first host .65; last .94; broadcast .95. 10 hosts: 4 bits = /28 = 16 addresses. Start .96; first .97; last .110; broadcast .111. 2 hosts: 2 bits = /30 = 4 addresses. Start .112; first .113; last .114; broadcast .115. Remaining .116-.255 = 140 addresses unassigned.,network/host boundary,subnet mask and prefix split determine network id vs host space,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,"A host receives an IP packet with the Don't Fragment (DF) bit set and the packet is too large for the outgoing interface's MTU. What does the router do; what ICMP message is generated; and why does blocking this ICMP message type cause a connectivity problem called ""black hole routing""?",The router fragments the packet anyway when the DF bit is set because the router's MTU takes precedence,When a packet with DF=1 is too large for the outgoing link the router cannot fragment it — the router drops the packet and sends an ICMP Type 3 Code 4 (Destination Unreachable; Fragmentation Needed) message back to the source containing the maximum MTU that can be used; the source uses this to reduce its packet size (Path MTU Discovery); if a firewall blocks ICMP Type 3 Code 4 the source never learns the smaller MTU — it keeps sending oversized DF packets; the router keeps dropping them silently; the connection appears to hang with the first few small packets (ACKs) getting through while large data transfers fail — this is called an ICMP black hole,The router reduces the TTL and retransmits on the smaller link automatically,DF bit packets are forwarded regardless of MTU — the destination handles oversized frames by reassembling them,B,ICMP black hole symptoms: TCP three-way handshake succeeds (small packets). Large data transfer begins → oversized packets dropped silently. Session hangs; eventually TCP gives up. Fix: allow ICMP unreachable messages (Type 3 Code 4) through firewalls. Alternative: TCP MSS clamping → iptables -t mangle -A FORWARD -p tcp --tcp-flags SYN;RST SYN -j TCPMSS --clamp-mss-to-pmtu forces MSS to PMTU regardless of ICMP.,packet header essentials,ttl; protocol field; addressing; and fragmentation controls,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,An enterprise that runs a single large 172.16.0.0/16 flat network is experiencing broadcast storms during peak hours. A consultant recommends subnetting into /24 networks. Calculate the number of /24 subnets available; the reduction in broadcast domain size; and explain the broadcast-reduction mechanism at the router,/24 subnetting increases the total number of broadcasts because there are now many more subnet broadcasts,172.16.0.0/16 provides 8 subnet bits (256 possible /24 subnets); the broadcast domain shrinks from 65534 hosts per domain (one /16) to 254 hosts per domain (each /24); router interfaces segment Layer 2 domains — an ARP broadcast or DHCP Discover sent in one /24 is blocked at the router interface; it does not propagate to other /24 segments; even if all 254 hosts in one /24 broadcast simultaneously only those 254 hosts are affected; vs the /16 scenario where all 65534 hosts are flooded simultaneously; this reduces broadcast CPU overhead on every host by ~99.6%,Routers forward all broadcasts to all subnets so the total broadcast traffic actually increases,The broadcast reduction only applies to multicast traffic — unicast and ARP are unaffected,B,Broadcast math: /16: one domain; 65534 hosts. One host sends ARP broadcast → 65533 other hosts interrupt their CPUs to process it. /24: 256 domains; 254 hosts each. Same ARP broadcast → only 253 other hosts affected. Broadcast traffic CPU overhead: each host processes every broadcast regardless of relevance. /24 segments: hosts only see broadcasts from their own 254-host domain. Router boundary: router does not forward Layer 2 broadcasts — hard wall between broadcast domains.,subnetting objective,segment networks to control broadcast scope and improve address efficiency,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,A TCP connection is established and 10000 bytes are to be sent. The receiver's window size is 4000 bytes and the MSS is 1000 bytes. How many segments can the sender transmit before waiting for an ACK; what is the optimal throughput scenario; and what happens if a single segment is dropped?,The sender transmits all 10000 bytes at once and waits for one final ACK,Window = 4000 bytes; MSS = 1000 bytes. Sender can transmit 4000/1000 = 4 segments before waiting for an ACK. Optimal throughput: sender sends segments 1-4 (4000 bytes); receiver ACKs all four → sender can send segments 5-8 while receiving ACK for 1-4 (sliding window). If segment 3 is dropped: receiver gets segments 1; 2; 4 → sends duplicate ACKs for segment 2 (acknowledging through 2000; waiting for 3000); after 3 duplicate ACKs sender retransmits segment 3 only (fast retransmit) rather than waiting for a timeout; receiver buffers segment 4 and ACKs 4000 after receiving segment 3,Each segment must be ACKed individually before the next can be sent,If a segment is dropped TCP retransmits the entire 10000-byte transfer from the beginning,B,TCP windowing: cwnd and receive window control outstanding data. 4000-byte window → 4 segments in flight. Sliding window: as ACKs arrive; window slides forward. Duplicate ACK fast retransmit: 3 dup ACKs for seq 2000 → retransmit segment starting at 2001 immediately (no timeout wait). Timeout retransmit (slow path): if no ACK at all → wait RTO (retransmit timeout) → retransmit → cwnd reset to 1 MSS (slow start). Fast retransmit much better than timeout.,tcp behavior,reliable sequencing; ack-driven retransmission; and handshake control,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,An IP packet travels from host A through 8 routers to host B. Each router must look up the destination IP in its routing table. Explain what information each router uses to make its forwarding decision and why the source IP address of the original packet is irrelevant to forwarding,Routers use the source IP to decide which interface to forward the packet out of,Each router performs a longest-prefix match lookup using only the destination IP address in the IP header — the routing table maps destination prefixes to next-hop IPs and outgoing interfaces; the source IP is irrelevant to the forwarding decision (it is only used for return traffic routing at the destination and for security policies); at each hop: extract destination IP; find matching route; determine next-hop IP; find the MAC of the next hop via ARP; re-encapsulate in a new frame with updated destination MAC and decremented TTL; send on the outgoing interface,Routers use both source and destination IP to select routes for load balancing purposes,The source IP is used to select the return path so that ACKs take the same route back,B,Per-hop forwarding: router receives frame → extracts IP packet → reads destination IP. Routing table lookup (LPM): finds longest prefix match → next-hop IP + outgoing interface. ARP: if next-hop MAC not in ARP cache → ARP request on outgoing interface. New frame: src MAC = router outgoing interface MAC; dst MAC = next-hop MAC. TTL decremented. Original source IP unchanged end-to-end (unless NAT). Return path: completely independent routing decision at each hop for the return journey.,datagram behavior,independent packet forwarding and possible out-of-order arrival,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
